symbol,LK01,LK02,LK03,LK04_treated,LK05_treated,LK06_treated,log2FoldChange,pvalue,padj,qval
Gm19587,2.424687517,0,0,4.91514797,0,2.303968218,1.542183668,0.318233166,NA,0.699754929
Tpp2,899.5590688,940.0247035,801.9584853,867.5236166,937.0705972,912.3714145,0.04131773,0.617376921,0.817221203,0.892035407
Mettl21c,1.212343759,1.291242725,1.2243641,0,3.545033785,1.151984109,0.33991789,0.84108878,NA,0.971891345
Tex30,77.59000054,64.56213623,75.91057419,49.1514797,74.44570949,76.0309512,-0.125542561,0.557300892,0.782454398,0.86603408
Gm29247,56.98015665,50.35846626,46.52583579,43.00754473,49.63047299,49.53531669,-0.113252548,0.642890126,0.83449995,0.90278948
Poglut2,143.0565635,117.5030879,144.4749638,132.7089952,145.3463852,142.8460295,0.054277045,0.73641263,0.882835038,0.932323163
Bivm,304.2982834,284.0733994,315.8859377,256.8164814,298.9645159,221.180949,-0.220081342,0.081310793,0.265591917,0.333255705
Ercc5,277.6267207,293.1120985,247.3215482,239.6134635,274.1492794,240.7646788,-0.115790301,0.370512345,0.648164457,0.743265493
Txn-ps1,2.424687517,1.291242725,1.2243641,3.686360977,2.363355857,1.151984109,0.531145297,0.673879159,NA,0.912005972
Gulp1,1.212343759,1.291242725,3.673092299,2.457573985,1.181677928,3.455952327,0.197725916,0.831998504,0.932464635,0.967458442
Col3a1,345.5179712,365.4216911,347.7194043,530.8359807,499.8497637,776.4372896,0.771803664,0.001646048,0.014928216,0.019869236
Gm47302,1.212343759,0,3.673092299,0,0,4.607936437,-0.066618272,0.949596603,0.979574086,1
Col5a2,37.58265651,34.86355356,29.38473839,58.98177564,55.53886263,77.18293531,0.914974915,0.000193815,0.002611492,0.003489422
Gm38211,1.212343759,0,0,1.228786992,0,1.151984109,0.831934037,0.685190091,NA,0.915911316
Wdr75,177.0021887,157.5316124,157.9429689,162.199883,218.6104167,191.2293621,0.216642902,0.125840806,0.351117785,0.432518745
Gm5526,212.1601577,268.5784867,232.629179,331.7724879,238.6989415,215.4210284,0.139097459,0.434528966,0.698424459,0.789262367
Slc40a1,2576.230487,2818.782868,3911.843299,2861.844905,3846.361657,4346.436044,0.248362381,0.12628974,0.351736581,0.43327724
Dnah7b,1.212343759,1.291242725,0,0,0,0,-1.923594168,0.234474309,NA,0.606202319
Gm8326,0,0,1.2243641,1.228786992,1.181677928,3.455952327,2.141026059,0.250387388,NA,0.625706002
Dnah7c,0,1.291242725,0,0,1.181677928,2.303968218,1.399762792,0.454559307,NA,0.801391128
Slc39a10,37.58265651,50.35846626,23.2629179,54.06662767,53.17550678,73.72698299,0.709696624,0.008543195,0.053913276,0.070964175
Gm28151,36.37031276,43.90225264,39.17965119,33.17724879,16.543491,32.25555506,-0.54288112,0.138353158,0.373472192,0.458159839
Gm28527,1.212343759,0,1.2243641,0,0,0,-1.904264987,0.467612182,NA,0.811037702
Gm4852,0,0,0,1.228786992,2.363355857,0,2.384108861,0.223543234,NA,0.593109361
Gm8337,0,2.582485449,0,1.228786992,0,1.151984109,-0.084606178,0.962602688,NA,1
Tmeff2,0,0,0,2.457573985,1.181677928,3.455952327,3.374072137,0.032166628,NA,0.182392204
Cavin2,86.07640685,107.1731461,133.4556869,89.70145045,72.08235363,147.453966,-0.076719346,0.735374438,0.882431011,0.932059818
Nabp1,275.2020332,225.9674768,264.4626456,217.4952977,307.2362614,289.1480114,0.088464192,0.534261757,0.768250989,0.852018884
Gm17767,13.33578134,15.4949127,18.3654615,15.9742309,7.09006757,10.36785698,-0.503016503,0.273947589,0.552741845,0.65271307
Gm28055,2.424687517,2.582485449,3.673092299,1.228786992,1.181677928,3.455952327,-0.558161326,0.660221366,NA,0.908055062
Myo1b,2745.958613,2134.424224,2711.966481,1986.948567,2226.281217,2081.635285,-0.270641649,0.003534791,0.027733167,0.036820211
Stat4,2.424687517,0,3.673092299,3.686360977,2.363355857,8.063888764,1.197577073,0.165168899,0.415226317,0.505509907
Gm28177,280.0514082,340.8880793,309.7641172,405.4997075,480.9429168,653.1749899,0.727129464,0.000411051,0.004846499,0.006458972
Gm3940,0,0,0,0,0,1.151984109,0.896317871,0.864894569,NA,0.979925463
Gm31812,19.39750014,28.40733994,15.9167333,8.601508947,3.545033785,16.12777753,-1.162447031,0.019169673,0.097405833,0.126853655
Stat1,511.6090661,663.6987604,531.3740193,820.8297109,961.8858337,1187.695617,0.800143285,2.04E-05,0.000380898,0.000509341
Gls,41.21968779,63.2708935,66.11566139,68.81207157,108.7143694,112.8944427,0.773787834,0.000139356,0.001972114,0.002634995
Nab1,1208.706727,1244.757986,1332.108141,1245.99001,1263.213705,1428.460295,0.057153046,0.502839939,0.748685786,0.834708033
Gm5527,40.00734403,30.98982539,14.6923692,24.57573985,16.543491,28.79960273,-0.292691737,0.506683734,0.751540673,0.837462037
Nemp2,15.76046886,15.4949127,8.570548698,15.9742309,20.08852478,19.58372986,0.48670386,0.244897101,0.520551775,0.619423747
Mfsd6,193.9750014,182.0652242,177.5327945,146.2256521,185.5234347,184.3174575,-0.100205661,0.559543372,0.783899824,0.867227552
Inpp1,294.5995333,278.9084285,228.9560867,269.1043513,263.514178,243.068647,-0.049335046,0.687953837,0.858601424,0.917265009
Hibch,1553.012355,1447.483094,1507.192207,1319.71723,1046.966645,965.3626835,-0.436808309,2.28E-05,0.000419597,0.00056109
1700019D03Rik,15.76046886,18.07739814,12.243641,8.601508947,11.81677928,14.97579342,-0.374365694,0.461345079,0.716830836,0.805972203
1700019A02Rik,1.212343759,1.291242725,1.2243641,0,0,2.303968218,-0.666543929,0.698947248,NA,0.919862437
Pms1,87.28875061,83.9307771,110.192769,100.7605334,101.6243018,81.79087175,0.012266785,0.956713909,0.981675921,1
Gm28777,8.48640631,6.456213623,13.4680051,8.601508947,4.726711713,6.911904655,-0.496187502,0.417065098,NA,0.777701584
Ormdl1,522.5201599,498.4196917,506.8867373,395.6694116,412.405597,399.7384859,-0.339255411,0.000200533,0.00269162,0.003596498
Gm28778,133.3578134,118.7943307,134.680051,100.7605334,106.3510136,91.00674462,-0.377624122,0.024979301,0.118179029,0.153252865
Osgepl1,366.1278151,433.8575555,393.020876,373.5512457,294.2378042,306.427773,-0.292652159,0.016094924,0.085491726,0.111569475
Gm28551,309.1476584,302.1507976,308.5397531,324.399766,290.6927704,248.8285676,-0.092326675,0.43121048,0.696168733,0.786965336
Gm18800,1.212343759,1.291242725,1.2243641,0,1.181677928,0,-1.546318332,0.392133583,NA,0.75893879
Asnsd1,389.1623465,401.5764873,390.5721478,414.1012164,361.5934461,314.4916618,-0.117333815,0.26405819,0.542511639,0.641665251
Gm50478,37.58265651,20.65988359,42.85274349,29.49088782,30.72362614,27.64761862,-0.209030255,0.483792786,0.734699767,0.822225732
Stk17b,58.19250041,69.72710713,72.23748189,90.93023744,126.4395383,122.1103156,0.764874037,0.000269939,0.003443102,0.004597434
Hecw2,6.061718793,16.78615542,25.7116461,6.143934962,17.72516893,32.25555506,0.221661139,0.606785297,0.811392974,0.887273003
Gtf3c3,282.4760957,251.7923313,280.3793788,234.6983155,244.6073312,205.0531714,-0.253147155,0.03893941,0.161237247,0.207484185
Pgap1,346.7303149,216.9287777,263.2382815,305.9679611,399.4071398,425.0821363,0.450612974,0.015341783,0.082648589,0.107975446
Ankrd44,42.43203155,69.72710713,69.78875369,86.01508947,86.26248877,101.3746016,0.593512778,0.00262057,0.022036782,0.029284366
4930444A19Rik,0,0,0,2.457573985,0,0,1.819200365,0.408783553,NA,0.77100854
Sf3b1,2008.853608,1987.222553,1971.226201,1986.948567,1915.499922,2113.89084,0.011904194,0.881729421,0.955422554,0.988113533
E330011M16Rik,53.34312537,60.68840806,61.21820499,58.98177564,49.63047299,69.11904655,0.02216177,0.923839808,0.970207296,1
Coq10b,1275.385634,1435.86191,1372.512156,1441.367142,1402.651701,1526.378945,0.098179305,0.319096157,0.600519611,0.700566087
Gm17971,73.95296927,24.53361177,9.794912798,31.9484618,28.36027028,36.86349149,-0.157655916,0.792425348,0.913037279,0.953121174
Hspd1,6176.89145,6372.282846,6971.529184,5103.152379,5244.286646,5015.738811,-0.345560383,1.35E-07,4.49E-06,6.01E-06
Hspe1,1785.782356,2322.945662,1812.058868,1975.889484,1921.408311,1600.105928,-0.106938528,0.409003412,0.679039062,0.771086908
Gm16581,6.061718793,3.873728174,2.4487282,2.457573985,1.181677928,4.607936437,-0.582302688,0.540225124,NA,0.855912475
Mob4,367.3401588,401.5764873,411.3863375,482.913288,412.405597,347.899201,0.073463688,0.495359948,0.743261366,0.830272944
Gm6822,1.212343759,0,0,3.686360977,1.181677928,2.303968218,2.422284455,0.187728296,NA,0.541441819
Rftn2,14.5481251,16.78615542,15.9167333,23.34695286,8.271745498,12.6718252,-0.099948869,0.813495785,0.922728232,0.96048425
Gm10561,1.212343759,0,1.2243641,2.457573985,1.181677928,3.455952327,1.520979258,0.233914516,NA,0.605293046
Mars2,41.21968779,52.94095171,42.85274349,61.43934962,49.63047299,40.31944382,0.143118596,0.586561875,0.800594342,0.8801465
Boll,0,0,0,1.228786992,0,1.151984109,1.793656285,0.375729413,NA,0.746563433
Gm8292,0,0,0,0,1.181677928,2.303968218,2.358074414,0.258188892,NA,0.634587497
Plcl1,10.91109383,6.456213623,7.346184599,11.05908293,16.543491,21.88769807,1.002393603,0.038279692,0.159261408,0.205187239
Gm38056,12.12343759,24.53361177,13.4680051,17.20301789,22.45188064,23.03968218,0.333963808,0.387194319,0.661395367,0.754690924
Gm6644,2.424687517,5.164970898,3.673092299,2.457573985,5.908389642,3.455952327,0.081419051,0.919200258,NA,1
Gm28900,0,1.291242725,0,0,0,0,-1.027259234,0.707361368,NA,0.922162409
Satb2,26.67156269,9.038699072,28.16037429,12.28786992,24.8152365,12.6718252,-0.364057174,0.478309385,0.730249407,0.818210623
9130024F11Rik,3.637031276,2.582485449,2.4487282,3.686360977,1.181677928,2.303968218,-0.280652057,0.806231157,NA,0.958042542
1700066M21Rik,441.2931281,378.3341183,393.020876,594.7329043,389.9537164,544.8884836,0.334145806,0.017743715,0.092200742,0.120178262
Tyw5,229.1329704,258.2485449,222.8342662,271.5619253,168.9799438,241.9166629,-0.057630171,0.717258661,0.873362288,0.925155413
Maip1,334.6068773,396.4115164,373.4310504,352.6618668,302.5095497,313.3396777,-0.189409969,0.081430955,0.26573569,0.333396819
Spats2l,14.5481251,41.31976719,12.243641,31.9484618,51.99382885,34.55952327,0.810682069,0.030497972,0.136102076,0.175966663
Kctd18,113.9603133,90.38699072,75.91057419,71.26964556,81.53577706,85.24682408,-0.234944544,0.240933536,0.515997361,0.614714076
Sgo2a,0,1.291242725,2.4487282,2.457573985,2.363355857,8.063888764,1.800756124,0.090531165,NA,0.356216472
Aox1,5753.783478,3863.398232,4395.467118,1902.162264,2270.0033,2418.014645,-1.088305142,6.90E-14,7.48E-12,1.00E-11
Aox3,16651.54152,14202.37873,15955.91295,11888.51415,7633.639417,9320.703427,-0.698647608,3.21E-06,7.78E-05,0.000104074
Aox2,1.212343759,3.873728174,2.4487282,8.601508947,0,0,0.179378659,0.889129052,NA,0.991495324
Gm37607,14.5481251,24.53361177,25.7116461,17.20301789,14.18013514,10.36785698,-0.635559922,0.216246006,0.487013278,0.583675239
Bzw1,2625.936581,2800.70547,2781.755235,2624.689016,2670.592118,2565.468611,-0.062351901,0.321230785,0.601799008,0.701673647
Clk1,1639.088762,1792.244902,1422.711084,1982.033419,1660.257489,1674.984895,0.131511584,0.265655957,0.544303528,0.643528045
Ppil3,175.789845,207.8900787,200.7957124,201.5210668,232.7905519,167.0376958,0.041113846,0.79671411,0.915861684,0.954630861
Nif3l1,330.9698461,349.9267784,363.6361376,335.4588489,287.1477366,256.8924563,-0.249631798,0.034944438,0.149082027,0.192574058
Orc2,84.8640631,71.01834985,73.46184599,73.72721954,82.71745498,89.85476051,0.103246978,0.590009079,0.802785519,0.881656157
Gm23966,0,2.582485449,1.2243641,0,3.545033785,0,-0.089633574,0.96416965,NA,1
Gm15834,47.28140658,36.15479629,51.42329219,39.32118376,35.45033785,31.10357095,-0.354006932,0.198147638,0.462848478,0.557907425
Fam126b,498.2732847,420.9451282,470.1558143,356.3482278,334.4148537,331.7714234,-0.443538525,8.55E-05,0.001307259,0.001748081
Ndufb3,928.655319,1054.945306,994.183649,795.0251841,744.4570949,772.9813372,-0.364511497,2.90E-05,0.000516005,0.000690008
Cbx3-ps7,9.698750068,5.164970898,8.570548698,6.143934962,7.09006757,4.607936437,-0.402715059,0.491389881,0.740979853,0.828126532
Flacc1,16.97281262,15.4949127,23.2629179,9.830295939,12.99845721,6.911904655,-0.910449414,0.047956381,0.186658687,0.239453508
Gm20257,24.24687517,27.11609722,30.60910249,24.57573985,20.08852478,19.58372986,-0.353486706,0.322753487,0.603438237,0.703383698
Cflar,1220.830165,1190.525792,1115.395695,1292.683916,1310.480823,1233.774981,0.121523221,0.134408457,0.366429026,0.450509252
Casp8,595.2607854,513.9146044,516.6816501,546.8102116,563.6603718,547.1924519,0.02750983,0.804074613,0.919003275,0.957850419
Gm37760,9.698750068,9.038699072,11.0192769,8.601508947,5.908389642,10.36785698,-0.258212788,0.702636903,0.866044097,0.921003583
Trak2,461.902972,396.4115164,416.2837939,394.4406246,488.0329844,357.1150738,-0.040875237,0.753623833,0.891722275,0.938197408
Stradb,1349.338603,1154.370996,1329.659412,1148.915838,1046.966645,964.2106994,-0.279728014,0.001139529,0.011124683,0.014826299
Tmem237,77.59000054,55.52343716,47.75019989,65.1257106,66.17396399,49.53531669,-0.004071309,0.98568064,0.993594443,1
G730003C15Rik,20.60984389,37.44603901,19.5898256,20.88937887,17.72516893,10.36785698,-0.664554284,0.120772367,0.343217758,0.423501899
Mpp4,292.1748458,293.1120985,270.584466,205.2074277,293.0561262,188.9253939,-0.316608635,0.081670693,0.266163562,0.333766319
Gm29017,149.1182823,136.8717288,156.7186048,90.93023744,177.2516893,110.5904745,-0.224504896,0.315660656,0.59752254,0.6975386
Als2,1803.967513,1433.279424,1776.552309,957.2250671,1622.443796,1112.816649,-0.441315122,0.012160036,0.06940807,0.091026667
Fzd7,394.0117215,401.5764873,384.4503273,390.7542636,534.1184236,336.3793599,0.095930455,0.512670407,0.755917021,0.840867569
Gm26813,15.76046886,7.747456348,13.4680051,9.830295939,3.545033785,23.03968218,-0.020568821,0.971042061,0.987856397,1
Sumo1,499.4856285,548.7781579,575.4511269,618.0798572,549.4802367,529.9126902,0.063499891,0.498144149,0.745086522,0.831574943
D430013B06Rik,12.12343759,3.873728174,7.346184599,6.143934962,5.908389642,6.911904655,-0.304671366,0.700896365,NA,0.920335261
Nop58,174.5775012,269.8697294,204.4688047,223.6392326,283.6027028,221.180949,0.169069869,0.291012392,0.572929621,0.67309597
Gm26293,0,0,1.2243641,0,0,0,-1.027248826,0.845391836,NA,0.971925498
Bmpr2,567.376879,458.3911672,476.2776348,495.2011579,527.028356,603.6396732,0.114270481,0.284974528,0.565405176,0.665634894
Fam117b,116.3850008,170.4440396,131.0069587,105.6756813,146.5280631,129.0222202,-0.129018464,0.508807775,0.753410291,0.838596582
Ica1l,4.849375034,6.456213623,11.0192769,7.372721954,8.271745498,6.911904655,0.013282479,0.981550842,0.992241506,1
Wdr12,181.8515638,222.0937486,166.5135176,245.7573985,261.1508222,246.5245994,0.403851009,0.001258907,0.012076233,0.016095384
Carf,94.56281316,68.4358644,61.21820499,86.01508947,73.26403156,66.81507833,0.009008705,0.96947574,0.987487552,1
Gm15464,3.637031276,3.873728174,0,1.228786992,0,1.151984109,-1.654423715,0.229245833,NA,0.600639961
Nbeal1,572.226254,459.68241,520.3547424,368.6360977,460.8543921,426.2341204,-0.30595129,0.024061061,0.114836282,0.148916903
Cyp20a1,138.2071885,158.8228551,157.9429689,181.8604749,138.2563176,187.7734098,0.159304621,0.361156358,0.640363509,0.737129226
Abi2,95.77515692,96.84320434,66.11566139,87.24387646,98.07926805,252.2845199,0.760564833,0.017258163,0.090336798,0.117865133
Raph1,1038.978601,1255.087928,1014.997839,1002.690186,1460.553919,1626.601562,0.306299419,0.039148111,0.161832595,0.208215835
Gm11575,0,0,0,0,1.181677928,0,0.896323813,0.813853186,NA,0.960673668
Gm38388,4.849375034,2.582485449,9.794912798,7.372721954,11.81677928,17.27976164,1.079172452,0.107538568,NA,0.396397696
Eif4a-ps4,482.5128159,454.5174391,448.1172605,481.684501,476.2162051,449.2738026,0.022066347,0.810595128,0.921888061,0.960134198
Cd28,7.274062551,7.747456348,1.2243641,4.91514797,1.181677928,6.911904655,-0.31027562,0.652751883,0.839016269,0.905024641
Gm11581,0,0,0,2.457573985,0,1.151984109,2.385024155,0.174346442,NA,0.519875468
Ctla4,0,0,1.2243641,0,1.181677928,1.151984109,0.817291268,0.708556648,NA,0.922206532
Rpl18-ps1,14.5481251,11.62118452,18.3654615,24.57573985,11.81677928,23.03968218,0.411571148,0.318283719,0.599755141,0.699754929
Icos,29.0962502,40.02852446,57.54511269,35.63482278,61.44725227,72.57499888,0.424804128,0.180134311,0.437731187,0.529652218
Pard3b,156.3923448,196.2688941,202.0200765,125.3362732,191.4318244,126.718252,-0.321676889,0.070067547,0.240499946,0.30373594
Gm38012,0,0,2.4487282,0,0,0,-1.914780993,0.327467207,NA,0.708202088
Pard3bos1,0,0,0,1.228786992,0,0,0.896327775,0.706163804,NA,0.921919638
Pard3bos3,12.12343759,12.91242725,12.243641,15.9742309,2.363355857,5.759920546,-0.641300138,0.269624542,0.548220029,0.647483896
Gm11599,27.88390645,21.95112632,22.0385538,27.03331383,20.08852478,19.58372986,-0.112573209,0.750633873,0.890280754,0.937564184
Nrp2,117.5973446,160.1140978,216.7124457,186.7756228,285.9660587,335.2273758,0.709917704,0.000896956,0.009190248,0.012246158
Gm37121,2.424687517,1.291242725,0,3.686360977,5.908389642,2.303968218,1.674954386,0.168453506,NA,0.509928082
Gm4208,2.424687517,2.582485449,4.897456399,0,4.726711713,1.151984109,-0.746940539,0.521857524,NA,0.844886318
Ino80d,332.1821898,360.2567202,308.5397531,417.7875774,365.1384799,526.4567379,0.388330852,0.018527274,0.095363541,0.124223242
Ino80dos,153.9676573,145.9104279,181.2058868,125.3362732,141.8013514,142.8460295,-0.230664699,0.132776832,0.36365138,0.447182711
Gm20342,104.2615632,153.6578842,94.27603568,103.2181074,88.62584463,120.9583315,-0.167788323,0.442634119,0.703417372,0.793473252
Ndufs1,2031.888139,2200.277603,2331.189246,1834.57898,1799.695485,1780.967433,-0.277417081,1.78E-05,0.000337071,0.000450736
Eef1b2,1827.002044,2033.707291,1966.328744,2111.056053,1921.408311,1677.288863,-0.029547209,0.742446747,0.885892758,0.934460748
Gm27390,6.061718793,10.3299418,7.346184599,9.830295939,8.271745498,3.455952327,-0.141590761,0.821969716,NA,0.963623933
Gm26457,3.637031276,0,0,0,2.363355857,2.303968218,0.352693682,0.823537624,NA,0.963918176
Snora41,13.33578134,6.456213623,3.673092299,3.686360977,3.545033785,9.215872873,-0.508939114,0.509072995,NA,0.838873357
Gm11605,241.2564079,262.1222731,205.6931688,276.4770733,203.2486037,200.445235,-0.060978559,0.680893318,0.854004277,0.91416559
Adam23,75.16531303,81.34829165,155.4942407,138.8529301,196.1585361,282.2361067,0.984622972,0.000151918,0.002118952,0.002831224
Fastkd2,369.7648463,294.4033412,340.3732197,267.8755643,245.7890091,260.3484087,-0.377515789,0.00311282,0.025076452,0.033301892
4933402D24Rik,1.212343759,0,0,0,1.181677928,1.151984109,0.819997667,0.679049474,NA,0.913312173
Gm13751,0,0,1.2243641,0,0,0,-1.0272612,0.59128028,NA,0.881788127
Klf7,90.92578189,165.2790687,123.6607741,186.7756228,192.6135023,228.0928536,0.681325055,0.000324882,0.004026187,0.005376226
Creb1,275.2020332,227.2587195,244.87282,304.7391741,275.3309573,308.7317413,0.249031539,0.056677672,0.209261257,0.266517558
Mettl21a,203.6737514,154.949127,182.4302509,157.284735,184.3417568,119.8063474,-0.232367975,0.15890153,0.407027714,0.49667105
Gm28982,1.212343759,1.291242725,0,0,1.181677928,1.151984109,-0.079823644,0.966050253,NA,1
2810408I11Rik,13.33578134,14.20366997,23.2629179,29.49088782,18.90684685,18.43174575,0.390181134,0.35284954,0.632860753,0.73045298
